user_id,age,gender,country,device_type,subscription_type,days_active,total_sessions,avg_session_duration_min,screen_views,clicks,likes,shares,comments,searches,notifications_received,notification_open_rate,purchases,total_spend,retained_30d,churn_risk_score,cluster,segment_name,pca_1,pca_2
U00103,25.0,Male,India,Android,Free,17,24,6.38,248,31,4,0,0,9,89,0.638,0,0.0,0,0.56,1,Low Users,-1.1542548661998102,1.297996408638077
U00106,50.0,Female,Singapore,iOS,Basic,97,28,8.81,241,22,4,0,0,9,45,0.371,2,123.18,0,0.409,1,Low Users,-0.718838924855397,-0.06093686888546971
U00108,41.0,Male,UK,iOS,Free,99,29,13.88,136,22,1,0,0,9,10,0.158,2,73.47,0,0.287,1,Low Users,-1.324728048414337,-0.6239190763738479
U00109,54.0,Female,Canada,Android,Basic,80,23,12.01,129,37,9,0,1,14,7,0.225,1,38.65,0,0.439,1,Low Users,-0.8064593770710857,0.9294135953958718
U00110,52.0,Male,India,Android,Premium,105,27,10.27,148,44,10,0,0,17,115,0.252,3,85.6,0,0.421,1,Low Users,-0.3558853607679346,0.37766881844182926
U00112,39.0,Male,Germany,Android,Free,74,21,15.37,114,28,4,0,0,15,30,0.383,1,21.36,0,0.632,1,Low Users,-2.092424809657038,1.306166039200546
U00114,52.0,Female,Germany,Android,Free,112,20,9.41,119,24,6,1,0,15,61,0.176,2,127.77,0,0.458,1,Low Users,-1.3826946123365245,0.7959305139792993
U00120,18.0,Male,USA,Android,Premium,50,24,10.59,147,23,6,0,1,10,115,0.317,0,0.0,0,0.643,1,Low Users,-1.54693125137236,1.5449555373508463
U00123,31.0,Female,UK,Android,Free,82,28,10.48,122,33,7,0,0,15,91,0.146,3,100.77,0,0.421,1,Low Users,-0.9966550082810259,0.2882751540380286
U00129,43.0,Male,Australia,iOS,Free,102,31,4.76,178,20,4,0,0,10,5,0.291,1,90.53,0,0.372,1,Low Users,-0.9018180529514669,-0.37616982511274855
U00133,56.0,Male,India,Android,Basic,65,18,3.47,114,30,12,2,1,12,68,0.085,2,43.48,0,0.692,1,Low Users,-0.808812742818661,2.682031043103725
U00134,49.0,Female,Australia,Android,Free,84,22,15.93,180,24,9,1,0,9,104,0.408,2,73.06,0,0.399,1,Low Users,-0.710536376761879,0.794995779498329
U00135,21.0,Male,India,iOS,Free,34,22,14.38,226,20,4,0,0,11,168,0.103,3,126.21,0,0.511,1,Low Users,-1.5329600087877453,1.0146761574347962
U00142,46.0,Female,USA,iOS,Free,36,22,18.26,139,23,2,0,0,16,7,0.165,4,66.67,0,0.679,1,Low Users,-2.310934830331825,1.5135933029787156
U00143,53.0,Female,USA,iOS,Basic,104,25,6.58,203,23,7,0,2,23,148,0.065,1,23.3,0,0.453,1,Low Users,-0.42948256507358895,0.6552794555114061
U00144,30.0,Male,Canada,Android,Free,77,26,4.72,160,23,1,0,0,15,123,0.491,2,102.91,0,0.415,1,Low Users,-1.572587212556548,0.11966276628179694
U00145,49.0,Male,USA,iOS,Free,20,29,8.32,134,17,4,0,0,14,162,0.473,3,166.33,0,0.595,1,Low Users,-1.875883085258778,0.9947393634588853
U00148,45.0,Female,UK,iOS,Free,89,28,5.84,123,11,3,0,0,17,42,0.36,0,0.0,0,0.514,1,Low Users,-1.9190056397546646,0.2700859024522814
U00149,19.0,Male,USA,Android,Premium,154,21,18.19,92,23,5,0,0,8,31,0.433,2,99.43,0,0.41,1,Low Users,-1.7350031110932849,0.039021518268341875
U00150,59.0,Female,India,Android,Premium,59,22,5.73,166,20,4,0,1,14,128,0.107,2,41.94,0,0.59,1,Low Users,-1.666792096560161,1.2980920093792832
U00151,23.0,Male,India,Android,Free,92,20,7.91,206,26,1,0,0,4,124,0.22,5,415.53,0,0.493,1,Low Users,-1.608962634638771,0.5768892675250393
U00152,39.0,Male,India,iOS,Basic,106,26,8.84,186,24,4,0,0,7,135,0.051,3,119.47,0,0.453,1,Low Users,-1.1343110126382638,0.15501690938116897
U00153,45.0,Female,UK,Android,Basic,116,23,22.78,157,42,4,0,0,5,43,0.098,3,161.57,0,0.309,1,Low Users,-0.8255191362608859,-0.09324554819778198
U00154,37.0,Male,Germany,iOS,Free,87,27,9.46,67,17,2,0,0,9,144,0.215,1,49.14,0,0.483,1,Low Users,-2.18954538060804,0.24944562532630762
U00160,50.0,Female,USA,Android,Free,32,17,8.76,182,18,6,1,1,15,10,0.294,2,69.48,0,0.781,1,Low Users,-1.7479291354978403,2.6827066489994755
U00163,30.0,Female,UK,Android,Free,79,25,16.07,120,9,2,0,0,10,40,0.42,2,110.52,0,0.461,1,Low Users,-2.1818411558357713,0.2631004009537947
U00165,20.0,Female,Singapore,Android,Free,50,18,16.68,204,17,6,0,2,12,98,0.498,3,176.47,0,0.679,1,Low Users,-1.4907471743722867,2.07073185669182
U00166,56.0,Male,India,Android,Free,58,31,8.33,89,8,1,0,0,16,139,0.434,4,85.42,0,0.443,1,Low Users,-2.140450827678418,-0.04169518151400956
U00167,23.0,Female,India,iOS,Premium,65,23,13.11,134,30,5,0,1,14,167,0.311,3,116.28,0,0.677,1,Low Users,-1.559864311454657,1.5892046845493017
U00169,44.0,Female,UK,iOS,Basic,86,21,18.43,161,29,9,1,1,9,117,0.084,2,42.84,0,0.48,1,Low Users,-0.6042657564635862,1.29881296089943
U00177,49.0,Other,UK,iOS,Free,35,23,20.89,104,11,3,0,0,14,167,0.459,1,67.23,0,0.576,1,Low Users,-2.5622433649255156,1.112695691700111
U00179,58.0,Female,India,Android,Free,146,20,6.81,140,24,5,0,0,11,172,0.093,2,189.42,0,0.476,1,Low Users,-1.596781476293668,0.3453768521112436
U00184,54.0,Male,Canada,iOS,Premium,58,31,11.81,97,21,1,0,0,22,97,0.296,2,30.06,0,0.399,1,Low Users,-1.7306192595054288,-0.09522918775072718
U00186,19.0,Male,Singapore,iOS,Free,25,24,8.61,201,23,8,0,1,9,113,0.128,2,55.77,0,0.563,1,Low Users,-1.0600013743207661,1.4970244653229279
U00187,19.0,Female,India,iOS,Premium,50,19,10.85,121,12,1,0,0,11,44,0.502,0,0.0,0,0.629,1,Low Users,-2.849217100190748,1.3614904440485354
U00190,54.0,Male,India,Android,Free,25,20,7.58,131,16,6,1,0,11,17,0.256,2,58.62,0,0.542,1,Low Users,-1.8902411863511828,1.6196480731951115
U00194,36.0,Female,USA,Android,Basic,33,20,15.87,151,40,8,1,1,8,43,0.091,1,41.09,0,0.559,1,Low Users,-0.795024244250921,2.022209555573012
U00197,49.0,Male,Germany,Android,Basic,97,19,8.96,138,24,6,1,1,9,114,0.142,4,95.75,0,0.457,1,Low Users,-1.1220350262163121,1.1083639656315567
U00206,51.0,Female,UK,Android,Free,196,22,7.39,105,28,6,1,0,6,109,0.021,1,31.68,0,0.197,1,Low Users,-0.6669446184224839,-0.6874483303976134
U00211,50.0,Female,USA,Android,Free,47,14,13.41,90,22,6,0,0,16,18,0.409,3,34.47,0,0.677,1,Low Users,-2.7927772720433524,2.067478414397479
U00212,26.0,Male,Germany,Android,Basic,177,24,18.94,58,6,1,0,0,13,128,0.483,1,49.63,0,0.368,1,Low Users,-2.3293671010340677,-0.6850117353944299
U00214,33.0,Male,Singapore,Android,Free,108,23,6.16,110,32,1,0,0,7,74,0.342,6,14.95,0,0.557,1,Low Users,-1.8955198731420666,0.6192740398891164
U00222,36.0,Male,Canada,Android,Free,65,25,11.03,247,57,3,0,0,15,135,0.298,0,0.0,0,0.526,1,Low Users,-0.3413176427187659,0.926341829153112
U00228,57.0,Female,UK,iOS,Premium,81,30,11.6,176,20,2,0,0,10,98,0.102,0,0.0,0,0.545,1,Low Users,-1.3998504839680936,0.320585624935791
U00230,35.0,Female,India,iOS,Premium,90,21,12.38,58,5,2,0,0,11,116,0.184,1,60.15,0,0.599,1,Low Users,-3.02681043239038,0.864248328047928
U00233,28.0,Other,Australia,Android,Basic,54,22,2.14,193,29,4,0,0,12,161,0.56,3,103.46,0,0.589,1,Low Users,-1.5503900649589024,1.226808125313167
U00234,45.0,Male,India,Android,Premium,126,21,9.84,172,24,5,1,0,6,19,0.179,1,21.99,0,0.391,1,Low Users,-0.9637711601391141,0.4002053090261904
U00236,40.0,Other,USA,Android,Free,35,31,9.15,252,26,9,1,2,9,39,0.132,2,164.18,0,0.6,1,Low Users,0.39672563611841977,1.5779032562270348
U00238,47.0,Female,USA,Android,Free,113,25,15.27,211,47,8,1,0,8,175,0.6,3,227.75,0,0.616,1,Low Users,-0.02792348959233815,1.2350841323736794
U00239,59.0,Female,Canada,Android,Basic,107,20,11.28,143,35,2,0,0,10,143,0.562,4,253.68,0,0.389,1,Low Users,-1.5241604676005223,0.2746805798253171
U00245,18.0,Male,India,Android,Basic,80,20,12.01,146,12,5,1,0,15,160,0.315,3,122.07,0,0.362,1,Low Users,-1.5633759666828357,0.5660158285830089
U00246,29.0,Male,Australia,iOS,Basic,90,22,9.49,35,6,2,0,0,12,22,0.283,1,79.25,0,0.592,1,Low Users,-3.069165911816944,0.7979833056229891
U00248,54.0,Male,India,Android,Free,115,20,6.37,68,5,1,0,0,9,111,0.157,3,60.83,0,0.371,1,Low Users,-2.731065301296267,-0.042631376714280786
U00250,26.0,Female,India,Android,Premium,72,16,8.29,149,37,13,0,2,13,151,0.173,1,89.64,0,0.719,1,Low Users,-0.9519707019855693,2.6091388526693766
U00253,36.0,Female,India,iOS,Free,85,20,6.64,110,10,0,0,0,14,103,0.149,0,0.0,0,0.623,1,Low Users,-2.8560440460797,0.9879616732131212
U00254,33.0,Other,USA,Android,Premium,127,24,19.07,164,40,12,1,2,13,5,0.06,2,56.69,0,0.546,1,Low Users,0.36816784954568504,1.4122684248896482
U00258,50.0,Female,India,iOS,Premium,162,22,5.12,92,16,6,1,0,12,90,0.239,1,49.75,0,0.335,1,Low Users,-1.315010294129744,-0.08649757770168272
U00259,41.0,Female,USA,Android,Basic,124,27,13.62,215,26,7,1,1,7,179,0.655,5,83.24,0,0.425,1,Low Users,0.055059601571400794,0.4065670081548198
U00261,25.0,Male,Singapore,Android,Free,79,24,15.51,171,18,2,0,0,14,175,0.44,3,16.66,0,0.577,1,Low Users,-1.8713823532613114,0.752333779667442
U00262,53.0,Female,USA,iOS,Premium,34,32,3.87,171,20,5,0,1,16,108,0.311,6,76.95,0,0.377,1,Low Users,-0.7672022724818178,0.2169020737226443
U00267,42.0,Male,Australia,iOS,Free,49,12,11.17,48,14,5,0,1,11,42,0.375,3,138.13,0,0.778,1,Low Users,-3.287604737410191,2.571034834876505
U00269,42.0,Female,India,Android,Free,51,22,6.49,154,42,3,0,0,9,137,0.497,0,0.0,0,0.511,1,Low Users,-1.4582429842225315,1.0786986212038803
U00270,46.0,Male,Canada,iOS,Basic,71,29,7.25,202,33,5,1,0,15,81,0.273,2,74.05,0,0.545,1,Low Users,-0.4505021075229696,0.8592852401005202
U00272,35.0,Male,India,iOS,Premium,38,24,15.32,168,45,11,2,2,13,31,0.34,4,122.48,0,0.579,1,Low Users,0.4843416756998631,2.3418966520221383
U00277,53.0,Male,USA,Android,Free,154,34,2.2,1,0,0,0,0,9,75,0.432,2,72.44,0,0.183,1,Low Users,-2.124705003482517,-1.7642179334087011
U00279,21.0,Female,Canada,Android,Free,78,22,13.85,137,24,9,1,1,12,90,0.277,2,58.49,0,0.563,1,Low Users,-0.9372645677085826,1.54234566023116
U00280,50.0,Male,Germany,Android,Free,147,23,19.53,80,14,1,0,0,11,100,0.155,0,0.0,0,0.355,1,Low Users,-2.1488804105848986,-0.41286688270844774
U00283,37.0,Male,India,iOS,Free,45,22,9.99,129,21,7,1,2,9,65,0.219,2,70.3,0,0.522,1,Low Users,-1.0005121740558813,1.6987969751076517
U00289,29.0,Female,Canada,iOS,Basic,149,22,2.67,146,40,6,0,1,10,144,0.243,5,131.73,0,0.472,1,Low Users,-0.7135693379799122,0.5072811572686183
U00290,39.0,Female,USA,Android,Free,113,22,7.12,189,24,1,0,0,18,148,0.104,5,85.64,0,0.531,1,Low Users,-1.6381721066791164,0.4564588409445301
U00299,38.0,Male,USA,iOS,Premium,54,26,6.48,117,17,6,0,0,13,57,0.132,3,255.83,0,0.608,1,Low Users,-1.9193018356433675,1.0433304266403733
U00300,47.0,Female,India,Android,Premium,75,22,8.77,112,9,0,0,0,24,162,0.26,1,22.83,0,0.468,1,Low Users,-2.58188541107739,0.4064523128819737
U00302,45.0,Male,USA,Android,Basic,142,19,12.31,164,42,9,2,2,19,176,0.278,4,157.45,0,0.54,1,Low Users,0.3244142458003855,1.6841854610622626
U00304,22.0,Female,Singapore,Android,Premium,225,26,10.89,84,8,0,0,0,12,168,0.144,2,38.14,0,0.331,1,Low Users,-1.881841189636255,-1.2828543967408355
U00307,52.0,Female,India,Android,Premium,72,25,11.66,238,44,9,1,2,3,22,0.34,2,7.29,0,0.492,1,Low Users,0.6362441947082719,1.4724262391547722
U00311,46.0,Female,USA,Android,Premium,62,22,12.49,230,29,12,1,2,10,136,0.534,0,0.0,0,0.474,1,Low Users,0.23798324772594304,1.6728712480016172
U00315,54.0,Male,India,Android,Premium,53,25,12.01,230,27,3,0,0,13,168,0.274,5,88.15,0,0.514,1,Low Users,-1.1705821400435035,0.7316862075468329
U00316,41.0,Male,India,Android,Basic,41,29,18.25,213,55,8,0,0,11,155,0.311,3,94.18,0,0.462,1,Low Users,0.024324007481313976,0.8162261121245448
U00317,46.0,Female,Australia,Android,Free,111,23,4.2,172,15,5,0,0,12,142,0.075,1,14.36,0,0.468,1,Low Users,-1.563418366344651,0.34115657329843335
U00320,50.0,Female,UK,iOS,Free,70,23,15.24,236,25,5,1,0,15,22,0.062,3,40.4,0,0.465,1,Low Users,-0.7027713692361929,0.869460681949654
U00321,38.0,Male,USA,iOS,Basic,142,24,11.0,100,8,3,0,0,7,93,0.4,1,64.72,0,0.355,1,Low Users,-1.9912886491439086,-0.40076701834710227
U00325,20.0,Male,Canada,iOS,Premium,110,22,15.47,178,48,17,2,1,18,78,0.163,1,81.86,0,0.632,1,Low Users,0.813810901744608,2.241849990143012
U00330,20.0,Female,Singapore,Android,Free,45,14,15.54,118,20,6,1,1,18,33,0.279,0,0.0,0,0.737,1,Low Users,-2.1654264507265877,2.6609693332681266
U00331,57.0,Female,India,iOS,Basic,71,16,17.06,74,6,1,0,0,12,13,0.189,2,106.89,0,0.586,1,Low Users,-3.3134749108727632,1.1838407996166918
U00332,41.0,Male,Canada,Android,Basic,45,32,3.16,1,0,0,0,0,12,106,0.261,3,36.87,0,0.427,1,Low Users,-2.88929208180433,-0.11937189458063319
U00335,40.0,Female,India,Android,Free,97,23,16.72,162,16,2,0,0,17,16,0.229,2,172.54,0,0.382,1,Low Users,-1.7262672197972635,0.011254095074036262
U00336,19.0,Female,Singapore,Android,Basic,93,27,19.76,160,19,5,0,0,5,176,0.399,7,211.43,0,0.478,1,Low Users,-1.3268121972178133,0.25316240691346686
U00342,57.0,Male,India,Android,Basic,157,27,1.0,204,24,2,0,0,11,54,0.37,4,89.01,0,0.318,1,Low Users,-0.7835719191092811,-0.7669623851039363
U00343,50.0,Other,USA,Android,Basic,36,26,9.48,251,22,3,0,0,9,125,0.449,3,182.18,0,0.499,1,Low Users,-1.1472143048881267,0.7096838513993785
U00345,60.0,Female,Australia,Android,Premium,56,24,6.04,236,55,12,0,2,10,72,0.201,1,13.93,0,0.608,1,Low Users,0.48730595710953856,1.9758069929475848
U00349,43.0,Female,USA,iOS,Free,149,25,5.05,129,10,4,0,1,5,90,0.095,2,204.72,0,0.304,1,Low Users,-1.2978880925055782,-0.4897006129149984
U00352,41.0,Other,USA,Android,Free,46,23,9.07,206,23,7,1,1,16,46,0.437,6,83.13,0,0.601,1,Low Users,-0.7735965800359422,1.7037836413021266
U00354,24.0,Male,India,Android,Basic,62,18,7.9,38,8,3,0,0,14,123,0.19,3,85.45,0,0.431,1,Low Users,-3.0531606719579285,0.7245219706819193
U00355,53.0,Male,Germany,iOS,Free,69,23,8.23,100,26,3,0,0,10,135,0.286,1,21.18,0,0.317,1,Low Users,-1.79902130474594,0.15117534079371775
U00356,37.0,Female,Canada,iOS,Free,196,28,17.41,131,26,8,0,0,14,121,0.498,1,38.07,0,0.349,1,Low Users,-0.6040757691211011,-0.7099395997138945
U00357,18.0,Female,USA,iOS,Free,111,14,10.04,123,30,10,1,2,16,99,0.42,1,8.66,0,0.72,1,Low Users,-1.1333664848098204,2.546141934171087
U00363,32.0,Male,Germany,iOS,Premium,107,20,19.29,168,37,13,2,1,13,32,0.069,0,0.0,0,0.388,1,Low Users,0.37719829736509874,1.3615195410336187
U00364,45.0,Other,India,Android,Free,77,23,13.35,152,18,2,0,0,14,135,0.205,2,121.67,0,0.59,1,Low Users,-2.0628734296474662,0.8580290579413782
U00365,51.0,Female,Australia,iOS,Free,63,23,16.93,131,34,9,1,1,18,59,0.221,0,0.0,0,0.585,1,Low Users,-0.7525638835654458,1.7358933310410078
U00370,42.0,Female,Canada,Android,Free,75,23,10.58,252,45,11,2,1,13,133,0.341,2,102.24,0,0.423,1,Low Users,0.9666261546490639,1.4680871370547677
U00377,54.0,Male,UK,Android,Basic,115,23,1.02,178,44,5,0,1,17,128,0.651,1,9.84,0,0.315,1,Low Users,-0.37301280260520536,0.18168510162697876
U00378,50.0,Female,USA,Android,Basic,98,30,8.86,218,18,1,0,0,12,138,0.054,2,95.48,0,0.455,1,Low Users,-1.0959184773362671,-0.1773331428765039
U00380,22.0,Female,Germany,Android,Free,85,27,4.55,288,43,5,0,0,16,129,0.416,2,25.25,0,0.536,1,Low Users,-0.12704304905653405,0.6733216723024424
U00386,52.0,Male,USA,Android,Free,115,21,15.76,105,19,2,0,0,19,166,0.481,1,16.68,0,0.469,1,Low Users,-2.1723278082855,0.3526313968552411
U00388,33.0,Male,Germany,Android,Free,43,25,11.9,148,29,6,0,1,12,61,0.307,1,52.24,0,0.612,1,Low Users,-1.3115298289249888,1.4601198945090348
U00399,40.0,Male,Singapore,Android,Free,37,27,12.72,121,28,4,0,1,19,59,0.003,0,0.0,0,0.491,1,Low Users,-1.3873969724081592,0.9060516954159352
U00400,39.0,Female,India,iOS,Basic,170,24,12.88,139,38,4,0,1,9,107,0.376,3,133.5,0,0.451,1,Low Users,-0.7331500400598256,0.09946982217432476
U00401,29.0,Male,Canada,iOS,Basic,67,15,4.09,94,20,3,0,0,12,59,0.366,2,115.73,0,0.711,1,Low Users,-2.9507468175404297,1.8596342561055295
U00402,18.0,Female,UK,Android,Free,114,26,5.99,142,31,2,0,0,11,59,0.194,4,94.22,0,0.498,1,Low Users,-1.3925481745711632,0.22909128192666858
U00403,18.0,Male,Germany,Android,Free,110,23,9.44,141,18,6,0,1,15,166,0.284,2,84.94,0,0.454,1,Low Users,-1.3282144832800977,0.5150264573119011
U00404,51.0,Female,Canada,Android,Free,78,30,16.94,251,27,8,1,1,15,130,0.484,4,139.35,0,0.396,1,Low Users,0.4329675197681512,0.47027766336207993
U00405,49.0,Male,India,iOS,Basic,151,26,9.4,164,34,8,0,1,8,90,0.278,1,31.23,0,0.508,1,Low Users,-0.4293182013190351,0.446692380644008
U00406,42.0,Male,Canada,Android,Free,217,20,7.42,98,26,3,0,0,16,46,0.092,2,116.63,0,0.346,1,Low Users,-1.5526474384090483,-0.6138038258182927
U00407,57.0,Female,Australia,iOS,Free,14,22,14.97,162,25,9,0,3,11,114,0.154,3,121.34,0,0.544,1,Low Users,-0.790061966033891,1.9886080280926053
U00410,56.0,Male,Germany,Android,Premium,48,20,19.21,114,29,12,1,0,14,126,0.072,1,51.49,0,0.462,1,Low Users,-1.0791679036790933,1.519391486576154
U00415,29.0,Male,Canada,iOS,Free,108,26,18.05,207,32,4,0,0,15,147,0.15,0,0.0,0,0.404,1,Low Users,-0.7624946091589309,0.04569619863082929
U00417,33.0,Other,Germany,iOS,Free,59,28,14.19,160,42,3,0,0,7,153,0.54,3,122.9,0,0.551,1,Low Users,-1.067315844600357,0.7820888339601663
U00418,54.0,Female,USA,iOS,Free,113,17,5.61,35,2,0,0,0,14,133,0.212,2,182.98,0,0.467,1,Low Users,-3.370217305226566,0.39106269188044673
U00420,46.0,Male,India,Android,Free,36,25,10.03,207,49,14,0,3,7,55,0.276,5,180.01,0,0.602,1,Low Users,0.5912196220202225,2.2031300823387476
U00421,31.0,Male,India,iOS,Free,88,24,7.62,189,16,6,0,0,9,176,0.055,3,9.38,0,0.503,1,Low Users,-1.4171655834030208,0.5887264172946719
U00423,22.0,Female,USA,Android,Free,108,22,6.85,156,26,2,0,0,16,34,0.106,3,119.74,0,0.367,1,Low Users,-1.528824105038932,0.02142386738655257
U00427,33.0,Other,Singapore,iOS,Premium,35,17,14.5,127,36,1,0,0,12,115,0.399,3,101.45,0,0.636,1,Low Users,-2.3877684701952786,1.731510410382954
U00430,38.0,Male,India,iOS,Free,85,20,12.14,103,29,7,0,0,9,42,0.067,2,102.41,0,0.426,1,Low Users,-1.6832836604018444,0.7260900430035698
