user_id,age,gender,country,device_type,subscription_type,days_active,total_sessions,avg_session_duration_min,screen_views,clicks,likes,shares,comments,searches,notifications_received,notification_open_rate,purchases,total_spend,retained_30d,churn_risk_score,cluster,segment_name,pca_1,pca_2
U00413,46.0,Female,UK,iOS,Premium,164,29,13.72,275,81,32,5,3,12,77,0.175,5,570.9,1,0.153,2,Moderate Users,6.132833319495324,0.7695475480428966
U00419,39.0,Male,Germany,Android,Basic,17,28,6.51,220,46,10,2,2,14,123,0.263,4,99.54,1,0.166,2,Moderate Users,1.5351209834564954,-0.010175031515518525
U00432,53.0,Male,USA,Android,Free,202,33,6.33,238,52,22,2,4,10,176,0.329,1,8.31,1,0.0,2,Moderate Users,4.198871560352201,-1.2349742542760305
U00433,50.0,Female,India,Android,Basic,91,27,20.98,253,63,28,6,7,14,81,0.252,2,176.82,0,0.516,2,Moderate Users,5.7002987109206895,4.097430095004178
U00440,51.0,Male,UK,iOS,Free,46,29,16.2,263,71,20,2,1,15,65,0.286,0,0.0,0,0.49,2,Moderate Users,2.468239766606373,2.0860582784110906
U00442,27.0,Male,USA,Android,Free,111,28,13.31,240,63,27,3,7,13,59,0.105,4,264.18,1,0.117,2,Moderate Users,5.229672171657201,0.9756228725896471
U00451,19.0,Male,Singapore,iOS,Free,49,25,13.51,221,57,18,1,5,9,59,0.444,0,0.0,0,0.546,2,Moderate Users,2.0863857129052055,2.7374522831977797
U00465,18.0,Male,USA,iOS,Free,80,27,20.49,398,48,19,0,6,11,151,0.242,1,29.5,0,0.535,2,Moderate Users,3.109597927192379,2.2161031423308013
U00487,21.0,Male,Canada,iOS,Free,161,35,13.6,367,82,32,5,2,12,50,0.257,0,0.0,0,0.242,2,Moderate Users,6.525965227204894,1.5289069237746917
U00495,54.0,Male,Canada,iOS,Basic,365,37,10.32,305,84,37,6,5,11,82,0.107,4,28.2,1,0.0,2,Moderate Users,8.851707078179155,-0.7160608527130417
U00520,36.0,Male,India,Android,Basic,80,22,15.68,187,55,19,2,6,15,175,0.143,3,143.54,1,0.339,2,Moderate Users,2.8176550821336197,1.5265025104084722
U00527,24.0,Female,Canada,iOS,Free,147,20,20.53,211,48,11,2,3,17,48,0.2,4,215.03,1,0.353,2,Moderate Users,1.560842364725311,0.365428216750399
U00530,48.0,Female,Canada,Android,Premium,75,23,16.57,194,56,16,0,4,13,24,0.296,1,59.31,0,0.575,2,Moderate Users,1.09421733664969,2.2770856026226762
U00533,22.0,Male,USA,Android,Basic,37,17,16.59,170,49,21,3,6,8,89,0.41,2,88.6,0,0.646,2,Moderate Users,2.133247846427314,4.279942879966095
U00544,31.0,Male,India,Android,Free,121,20,14.32,195,49,16,1,4,13,156,0.656,3,149.55,0,0.55,2,Moderate Users,1.2897709624491773,2.2266996652044075
U00545,48.0,Female,India,Android,Free,168,28,14.26,276,78,30,3,5,15,42,0.21,1,36.83,1,0.026,2,Moderate Users,5.784673316922357,0.22210732655858212
U00555,27.0,Female,Germany,iOS,Basic,72,32,19.5,204,55,18,0,6,13,90,0.109,5,228.64,0,0.335,2,Moderate Users,2.6230332369056395,1.3406108790520874
U00556,34.0,Female,Australia,Android,Free,257,33,13.82,313,87,15,2,4,13,174,0.122,0,0.0,0,0.184,2,Moderate Users,4.834474632541361,-0.1918902013310286
U00561,59.0,Female,Canada,Android,Free,239,33,13.13,356,60,13,2,3,17,163,0.196,2,45.8,0,0.153,2,Moderate Users,4.030154551223031,-0.6266013251905255
U00564,19.0,Male,India,iOS,Free,148,28,19.04,230,46,19,0,6,11,149,0.124,0,0.0,1,0.115,2,Moderate Users,2.978310348300406,-0.5143405401478784
U00574,24.0,Male,Australia,Android,Basic,154,30,13.29,252,50,12,2,2,11,3,0.246,1,13.69,0,0.442,2,Moderate Users,2.0455272093512504,0.8452041216108954
U00578,23.0,Male,USA,Android,Premium,46,25,11.1,200,34,14,2,3,8,147,0.524,2,136.17,1,0.318,2,Moderate Users,1.3749115399060514,0.7182753090936853
U00582,44.0,Male,Canada,iOS,Free,44,26,15.16,249,68,11,1,3,11,55,0.197,5,229.7,0,0.557,2,Moderate Users,1.5901027674589596,2.1631136085489224
U00583,27.0,Male,Canada,iOS,Free,78,29,10.24,282,84,9,0,3,11,38,0.146,1,39.64,0,0.431,2,Moderate Users,2.095398582582186,1.1847005555452532
U00590,37.0,Male,Singapore,iOS,Basic,125,23,5.15,177,48,18,0,6,16,93,0.166,0,0.0,0,0.526,2,Moderate Users,1.6461884726637381,2.1381966765349394
U00593,58.0,Male,Australia,Android,Premium,43,24,11.52,222,57,21,4,0,7,8,0.119,0,0.0,0,0.567,2,Moderate Users,2.0092121720607365,2.908873313271005
U00604,38.0,Male,Singapore,Android,Basic,71,34,17.2,205,58,14,3,4,9,65,0.267,2,33.67,0,0.329,2,Moderate Users,3.0854358009108074,1.5013391156708034
U00628,55.0,Male,USA,iOS,Premium,147,32,23.1,233,63,21,4,1,15,176,0.195,3,79.43,1,0.046,2,Moderate Users,4.054500361125801,-0.6728421456166647
U00631,45.0,Male,Germany,Android,Free,151,34,13.65,241,61,25,1,4,6,75,0.494,3,32.9,0,0.141,2,Moderate Users,3.9178364677880766,0.32534761439640003
U00640,58.0,Male,Canada,Android,Free,99,29,18.79,200,52,14,1,4,16,80,0.111,3,74.32,0,0.375,2,Moderate Users,1.9397888858438335,1.219606345152978
U00646,37.0,Female,Singapore,Android,Basic,85,31,19.55,312,58,22,2,4,11,129,0.265,2,73.22,0,0.48,2,Moderate Users,3.596788382343327,2.1162329506509807
U00669,44.0,Female,India,Android,Basic,205,33,4.11,348,99,31,6,5,19,42,0.233,1,29.29,0,0.268,2,Moderate Users,7.848798561470408,2.2156833367104736
U00670,30.0,Male,India,iOS,Basic,68,28,17.36,243,50,22,0,2,9,9,0.183,1,42.02,1,0.216,2,Moderate Users,1.9888510938904382,-0.14674506914513355
U00673,58.0,Female,India,iOS,Basic,160,37,13.01,337,89,17,1,3,16,89,0.189,1,76.86,0,0.423,2,Moderate Users,4.203079071882645,0.6999764246725202
U00682,22.0,Female,India,Android,Free,104,26,13.22,316,58,22,3,4,13,101,0.367,1,30.18,0,0.58,2,Moderate Users,3.60030238745629,2.845297673108294
U00689,27.0,Female,India,Android,Basic,102,24,11.74,249,72,26,1,6,17,52,0.107,3,109.37,0,0.503,2,Moderate Users,3.601703554774624,2.818102774032255
U00693,31.0,Female,USA,iOS,Basic,113,21,11.14,142,35,13,2,4,13,40,0.321,2,92.85,1,0.214,2,Moderate Users,1.3384302794540628,0.28798477979281945
U00697,21.0,Female,UK,Android,Premium,18,21,14.69,320,94,9,0,1,11,124,0.181,1,59.44,0,0.554,2,Moderate Users,1.2429372487006538,2.1839128105006353
U00706,43.0,Male,Germany,Android,Free,104,26,3.89,208,54,20,4,3,11,115,0.128,2,54.59,0,0.47,2,Moderate Users,2.9730191194892543,2.472808604302097
U00710,18.0,Male,UK,iOS,Free,69,31,13.44,364,108,29,3,3,3,165,0.198,3,32.46,0,0.368,2,Moderate Users,5.799504895947545,2.5462200419635845
U00715,40.0,Male,Germany,Android,Free,169,24,16.81,155,39,15,3,2,7,122,0.227,1,29.13,1,0.09,2,Moderate Users,2.0125161858769554,-0.6423855394326228
U00721,28.0,Male,USA,Android,Premium,97,27,27.41,186,55,21,3,4,11,152,0.219,4,159.64,0,0.467,2,Moderate Users,2.90047576975692,2.3986309396126653
U00724,51.0,Female,India,iOS,Premium,112,33,7.84,158,29,10,2,3,14,86,0.089,4,44.98,0,0.492,2,Moderate Users,1.0894949387804524,1.0630253092290392
U00726,39.0,Male,India,iOS,Free,67,25,1.0,180,49,16,2,3,11,137,0.276,3,83.33,1,0.265,2,Moderate Users,1.890810620107532,0.5872748927894544
U00727,35.0,Female,Australia,Android,Free,193,29,11.83,233,52,23,5,5,8,101,0.456,3,89.67,0,0.239,2,Moderate Users,4.891095680641305,1.5878067094422188
U00729,32.0,Male,Australia,Android,Free,130,26,15.36,310,39,14,2,3,8,69,0.158,4,134.31,0,0.412,2,Moderate Users,2.248405706175084,1.2554824748732891
U00741,21.0,Male,Canada,Android,Free,199,31,6.09,261,49,18,4,4,10,86,0.43,1,80.45,1,0.017,2,Moderate Users,4.542038499199614,-0.7703058628511645
U00751,19.0,Male,UK,Android,Basic,91,28,6.09,356,90,28,3,7,10,36,0.058,2,71.26,0,0.568,2,Moderate Users,5.8801694504797695,3.6983415786978524
U00763,57.0,Female,USA,Android,Free,160,31,18.41,309,66,14,1,4,19,168,0.122,2,77.56,0,0.312,2,Moderate Users,3.305006422843012,0.5548315604199452
U00768,20.0,Female,Singapore,Android,Premium,244,30,10.28,291,78,20,2,4,16,32,0.265,1,8.78,0,0.116,2,Moderate Users,4.7024924557755945,-0.02176920828254173
U00770,46.0,Female,Singapore,Android,Free,122,25,8.45,210,47,15,2,5,13,133,0.169,2,25.51,0,0.297,2,Moderate Users,2.4693824530488095,1.4521865961240807
U00779,38.0,Female,USA,Android,Free,62,24,12.47,227,46,20,3,2,18,97,0.321,4,287.01,1,0.361,2,Moderate Users,2.3018302103817243,1.1425326999231546
U00780,23.0,Female,Canada,Android,Free,176,23,10.1,255,29,10,2,3,9,70,0.494,1,20.04,0,0.35,2,Moderate Users,1.4250162188128226,0.7386696268479601
U00784,29.0,Female,Canada,Android,Free,178,35,11.09,321,87,26,6,4,9,95,0.14,1,19.89,0,0.176,2,Moderate Users,6.952228986908997,1.558148659930472
U00798,18.0,Male,Canada,iOS,Free,68,22,15.21,195,56,22,4,7,4,133,0.211,0,0.0,0,0.455,2,Moderate Users,3.7474299144549805,3.653102685096503
U00802,39.0,Female,Canada,iOS,Premium,52,25,6.78,202,52,11,2,3,5,95,0.447,1,58.59,0,0.57,2,Moderate Users,1.2007165480606246,2.4012750335672917
U00808,41.0,Female,India,iOS,Basic,127,25,12.53,155,43,16,2,5,13,12,0.414,0,0.0,1,0.175,2,Moderate Users,2.389711137146652,0.18944450518271255
U00819,32.0,Male,India,Android,Free,29,25,6.95,267,62,21,0,2,10,168,0.075,1,34.54,1,0.343,2,Moderate Users,1.8852012159678901,0.7468069263133469
U00827,39.0,Female,India,Android,Premium,216,31,11.01,293,84,16,3,2,14,31,0.231,5,379.72,1,0.0,2,Moderate Users,4.694947318346479,-1.4078116906819298
U00830,34.0,Female,USA,Android,Free,91,29,13.5,309,66,21,1,2,12,159,0.321,3,122.14,1,0.183,2,Moderate Users,3.230916589087635,-0.19898972788813465
U00833,42.0,Other,Singapore,Android,Free,98,25,9.4,211,61,22,2,7,10,87,0.292,1,25.8,0,0.444,2,Moderate Users,3.5438048773095088,2.7996972349914575
U00845,59.0,Male,India,Android,Free,120,20,12.55,144,41,16,3,3,10,26,0.594,1,77.7,0,0.568,2,Moderate Users,1.2175903387277154,2.575542640600157
U00848,23.0,Female,India,iOS,Free,89,28,1.07,236,39,14,3,2,11,72,0.096,4,60.16,0,0.374,2,Moderate Users,1.9462866012595907,1.3983451457501186
U00853,50.0,Female,Australia,iOS,Premium,76,29,16.12,208,61,21,2,3,4,168,0.184,4,115.58,1,0.188,2,Moderate Users,3.073915520420019,0.3047594015053667
U00855,38.0,Female,USA,Android,Free,115,20,11.17,233,55,21,1,2,10,72,0.155,2,69.06,0,0.424,2,Moderate Users,1.63827232119456,1.7670547897595335
U00858,21.0,Male,Singapore,Android,Free,97,23,8.03,238,59,25,3,0,8,112,0.349,1,28.07,0,0.4,2,Moderate Users,2.398103014718796,1.9834908967548661
U00883,32.0,Male,Germany,Android,Basic,85,24,15.16,209,44,14,1,4,12,33,0.144,2,109.26,0,0.527,2,Moderate Users,1.2615069549510152,2.0492029429355716
U00886,43.0,Female,Germany,Android,Basic,61,27,11.32,288,52,20,2,3,11,121,0.374,0,0.0,0,0.343,2,Moderate Users,2.7606840786748523,1.8091313637361046
U00887,22.0,Female,India,iOS,Basic,60,26,17.62,191,52,19,2,5,8,105,0.208,1,14.51,0,0.429,2,Moderate Users,2.460679361601689,2.4522160877985955
U00890,21.0,Female,Germany,Android,Premium,35,31,19.14,256,67,26,4,4,10,77,0.199,1,17.78,0,0.583,2,Moderate Users,4.183793168796048,3.5017157769138043
U00892,37.0,Female,Germany,iOS,Free,19,24,10.98,208,46,17,2,3,12,158,0.105,1,15.45,1,0.392,2,Moderate Users,1.6771834817707132,1.403511386292435
U00893,50.0,Male,USA,Android,Premium,92,29,19.14,269,79,15,3,5,14,170,0.244,3,36.02,1,0.232,2,Moderate Users,4.291580119630236,0.7698895463982474
U00903,30.0,Male,Australia,Android,Free,250,23,11.97,216,57,18,3,4,21,7,0.281,3,59.49,0,0.4,2,Moderate Users,3.2222437616380755,1.2739195530954253
U00917,18.0,Male,Canada,iOS,Free,95,27,9.28,150,40,16,0,5,7,135,0.309,1,32.03,0,0.524,2,Moderate Users,1.0586220963939683,1.8239606734091987
U00920,34.0,Male,UK,iOS,Basic,165,30,15.77,350,96,41,1,4,8,127,0.13,2,55.78,0,0.194,2,Moderate Users,6.265185255408772,1.459112977985824
U00924,41.0,Male,India,iOS,Premium,237,27,13.37,207,48,13,3,4,13,92,0.208,0,0.0,1,0.158,2,Moderate Users,3.1976617349786394,-0.756178871098543
U00926,52.0,Female,Canada,Android,Premium,189,30,7.8,235,45,17,2,4,17,23,0.546,1,24.52,1,0.069,2,Moderate Users,3.355176115748801,-0.9988363190157122
U00929,22.0,Male,UK,Android,Free,71,25,12.12,245,60,20,1,5,12,163,0.034,2,29.0,0,0.402,2,Moderate Users,2.697494309875196,2.1818239077099646
U00930,31.0,Male,India,iOS,Free,163,21,15.05,211,62,15,0,4,9,78,0.098,1,63.27,1,0.212,2,Moderate Users,1.9882950300513929,-0.26892861471406493
U00932,26.0,Female,India,iOS,Free,112,32,14.28,317,69,24,3,4,12,173,0.166,1,20.58,0,0.262,2,Moderate Users,4.79562900638101,1.5560576064431053
U00942,28.0,Female,India,Android,Free,37,32,5.43,283,70,22,4,6,12,29,0.235,4,194.43,0,0.233,2,Moderate Users,5.15119272464138,2.4319245849468847
U00951,36.0,Male,USA,iOS,Basic,15,25,19.84,240,70,28,2,5,11,167,0.471,1,23.02,0,0.69,2,Moderate Users,3.2889664578404036,4.134244479453347
U00957,42.0,Male,India,Android,Premium,69,26,7.61,284,49,21,2,2,16,7,0.28,2,117.79,0,0.399,2,Moderate Users,2.3913569408514026,1.8240348682318952
U00966,50.0,Female,Singapore,Android,Basic,154,27,14.17,159,47,20,4,1,14,38,0.364,2,38.75,0,0.504,2,Moderate Users,2.193834943384014,1.8290028518982058
U00967,40.0,Male,USA,Android,Premium,91,25,10.69,201,50,21,2,4,16,166,0.276,0,0.0,1,0.304,2,Moderate Users,2.6543740976935535,0.9218337944745655
U00968,32.0,Male,Canada,iOS,Basic,163,25,10.54,227,47,18,1,5,8,163,0.272,3,78.16,0,0.365,2,Moderate Users,2.4761900395015384,1.274620512902771
U00969,50.0,Female,Germany,Android,Free,109,30,6.68,247,67,29,6,1,14,175,0.358,2,57.06,0,0.331,2,Moderate Users,4.784935332990344,2.3277788395005983
U00978,23.0,Male,India,Android,Premium,117,25,15.68,381,89,30,2,9,10,13,0.253,4,352.28,0,0.539,2,Moderate Users,6.2534465171644245,3.7061699078043744
U00987,47.0,Male,USA,Android,Basic,169,24,6.01,292,86,23,5,3,14,119,0.305,0,0.0,0,0.326,2,Moderate Users,5.061845514794381,2.2368882123189846
U01004,55.0,Male,Germany,Android,Premium,37,31,13.9,315,90,40,3,4,11,94,0.239,1,19.6,0,0.564,2,Moderate Users,5.741637869840972,3.886599671132384
U01009,32.0,Female,Canada,iOS,Basic,83,30,6.72,354,98,26,2,0,7,154,0.047,0,0.0,0,0.425,2,Moderate Users,4.081224380585704,1.8117353252263195
U01019,53.0,Female,India,Android,Basic,63,21,15.47,146,36,16,1,5,9,8,0.027,0,0.0,0,0.476,2,Moderate Users,0.8903833619275028,2.425136427669399
U01020,53.0,Other,USA,Android,Free,104,29,18.01,235,65,13,2,2,15,46,0.449,4,222.2,0,0.409,2,Moderate Users,2.2287639752624586,1.2367806450111287
U01027,27.0,Female,USA,iOS,Premium,99,25,19.52,246,57,18,2,1,7,63,0.304,2,69.8,0,0.518,2,Moderate Users,1.7930155360294142,1.8663084300537263
U01028,57.0,Male,Singapore,iOS,Basic,95,28,6.82,197,43,14,2,3,15,157,0.074,1,26.5,1,0.18,2,Moderate Users,2.0713847880355107,-0.17360029632376145
U01031,25.0,Male,India,iOS,Free,72,26,8.41,262,59,20,2,5,16,81,0.39,3,49.4,0,0.452,2,Moderate Users,3.128990253936452,2.501569701417317
U01033,43.0,Other,USA,Android,Free,118,27,7.77,168,37,11,2,3,16,164,0.208,2,55.25,0,0.447,2,Moderate Users,1.1214312749092934,1.3164377906093434
U01038,57.0,Male,USA,iOS,Free,59,21,4.92,294,61,26,5,5,16,143,0.448,5,114.18,0,0.674,2,Moderate Users,4.238412649044498,4.524601997683118
